date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Aug 17 2024,2024-08-17,4.478,36,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 18 2024,2024-08-18,4.525,44,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 19 2024,2024-08-19,4.526,53,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 20 2024,2024-08-20,4.365,27,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 21 2024,2024-08-21,4.666,33,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 22 2024,2024-08-22,5.123,37,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 23 2024,2024-08-23,4.211,38,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 24 2024,2024-08-24,4.227,27,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 25 2024,2024-08-25,4.315,38,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 26 2024,2024-08-26,4.465,24,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 27 2024,2024-08-27,4.46,39,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 28 2024,2024-08-28,4.653,27,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 29 2024,2024-08-29,4.641,21,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 30 2024,2024-08-30,4.564,28,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Aug 31 2024,2024-08-31,4.745,31,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 01 2024,2024-09-01,4.698,31,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 02 2024,2024-09-02,4.655,36,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 03 2024,2024-09-03,4.757,62,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 04 2024,2024-09-04,4.878,35,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 05 2024,2024-09-05,4.901,26,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 06 2024,2024-09-06,4.823,33,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 07 2024,2024-09-07,4.845,32,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 08 2024,2024-09-08,4.878,44,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 09 2024,2024-09-09,4.947,32,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 10 2024,2024-09-10,4.886,35,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 11 2024,2024-09-11,4.842,31,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 12 2024,2024-09-12,4.828,27,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 13 2024,2024-09-13,4.682,26,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 14 2024,2024-09-14,4.767,31,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 15 2024,2024-09-15,4.884,34,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 16 2024,2024-09-16,4.969,18,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 17 2024,2024-09-17,4.892,27,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 18 2024,2024-09-18,4.775,24,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 19 2024,2024-09-19,4.769,28,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 20 2024,2024-09-20,4.577,19,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 21 2024,2024-09-21,4.807,27,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 22 2024,2024-09-22,4.914,17,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 23 2024,2024-09-23,4.445,29,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 24 2024,2024-09-24,4.59,20,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 25 2024,2024-09-25,4.621,20,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 26 2024,2024-09-26,4.429,26,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 27 2024,2024-09-27,4.535,27,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 28 2024,2024-09-28,4.499,31,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 29 2024,2024-09-29,4.585,24,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Sep 30 2024,2024-09-30,4.438,26,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 01 2024,2024-10-01,4.542,25,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 02 2024,2024-10-02,4.676,32,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 03 2024,2024-10-03,4.39,57,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 04 2024,2024-10-04,4.337,36,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 05 2024,2024-10-05,4.296,14,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 06 2024,2024-10-06,4.397,32,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 07 2024,2024-10-07,4.49,20,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 08 2024,2024-10-08,4.493,21,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 09 2024,2024-10-09,4.533,17,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 10 2024,2024-10-10,4.541,24,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 11 2024,2024-10-11,4.428,16,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 12 2024,2024-10-12,4.376,26,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 13 2024,2024-10-13,4.838,20,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 14 2024,2024-10-14,4.654,22,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 15 2024,2024-10-15,5.275,16,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 16 2024,2024-10-16,4.46,28,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 17 2024,2024-10-17,4.528,23,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 18 2024,2024-10-18,4.624,25,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 19 2024,2024-10-19,4.689,32,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 20 2024,2024-10-20,4.787,22,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 21 2024,2024-10-21,4.8,34,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 22 2024,2024-10-22,5.347,15,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 23 2024,2024-10-23,5.032,26,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 24 2024,2024-10-24,4.713,25,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 25 2024,2024-10-25,4.85,27,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 26 2024,2024-10-26,4.854,27,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 27 2024,2024-10-27,4.704,22,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 28 2024,2024-10-28,4.621,17,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 29 2024,2024-10-29,4.728,34,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 30 2024,2024-10-30,4.894,22,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Oct 31 2024,2024-10-31,4.905,24,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 01 2024,2024-11-01,5.069,29,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 02 2024,2024-11-02,5.005,31,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 03 2024,2024-11-03,5.05,23,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 04 2024,2024-11-04,5.239,18,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 05 2024,2024-11-05,5.117,23,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 06 2024,2024-11-06,5.107,19,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 07 2024,2024-11-07,4.931,31,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 08 2024,2024-11-08,5.192,19,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 09 2024,2024-11-09,4.748,21,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 10 2024,2024-11-10,4.898,30,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 11 2024,2024-11-11,4.962,14,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 12 2024,2024-11-12,4.996,36,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 13 2024,2024-11-13,5.065,24,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 14 2024,2024-11-14,5.1,20,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 15 2024,2024-11-15,5.284,23,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 16 2024,2024-11-16,4.949,33,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 17 2024,2024-11-17,4.94,25,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 18 2024,2024-11-18,4.939,24,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 19 2024,2024-11-19,5.219,24,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 20 2024,2024-11-20,5.351,20,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 21 2024,2024-11-21,5.047,24,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 22 2024,2024-11-22,4.978,17,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 23 2024,2024-11-23,4.752,38,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 24 2024,2024-11-24,4.777,26,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 25 2024,2024-11-25,5.015,14,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 26 2024,2024-11-26,4.879,14,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 27 2024,2024-11-27,4.911,30,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 28 2024,2024-11-28,4.462,27,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 29 2024,2024-11-29,4.385,32,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Nov 30 2024,2024-11-30,4.734,21,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 01 2024,2024-12-01,4.669,32,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 02 2024,2024-12-02,4.782,17,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 03 2024,2024-12-03,4.846,16,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 04 2024,2024-12-04,4.809,19,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 05 2024,2024-12-05,5.282,13,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 06 2024,2024-12-06,4.891,23,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 07 2024,2024-12-07,5.058,27,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 08 2024,2024-12-08,4.72,24,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 09 2024,2024-12-09,5.033,23,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 10 2024,2024-12-10,5.184,21,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 11 2024,2024-12-11,5.819,17,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 12 2024,2024-12-12,4.926,24,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 13 2024,2024-12-13,4.954,20,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 14 2024,2024-12-14,5.082,27,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 15 2024,2024-12-15,5.193,31,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 16 2024,2024-12-16,5.17,20,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 17 2024,2024-12-17,5.347,19,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 18 2024,2024-12-18,5.375,24,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 19 2024,2024-12-19,5.387,23,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 20 2024,2024-12-20,5.372,38,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 21 2024,2024-12-21,5.243,22,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 22 2024,2024-12-22,5.253,29,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 23 2024,2024-12-23,5.153,30,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 24 2024,2024-12-24,5.098,21,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 25 2024,2024-12-25,5.464,19,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 26 2024,2024-12-26,5.083,24,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 27 2024,2024-12-27,5.374,25,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 28 2024,2024-12-28,5.525,23,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 29 2024,2024-12-29,5.359,29,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 30 2024,2024-12-30,5.381,9,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Dec 31 2024,2024-12-31,5.363,21,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 01 2025,2025-01-01,5.275,24,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 02 2025,2025-01-02,5.459,30,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 03 2025,2025-01-03,5.43,26,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 04 2025,2025-01-04,5.526,28,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 05 2025,2025-01-05,5.553,20,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 06 2025,2025-01-06,5.529,14,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 07 2025,2025-01-07,5.695,35,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 08 2025,2025-01-08,5.781,26,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 09 2025,2025-01-09,5.717,22,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 10 2025,2025-01-10,5.729,21,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 11 2025,2025-01-11,5.784,31,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 12 2025,2025-01-12,5.877,23,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 13 2025,2025-01-13,5.903,25,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 14 2025,2025-01-14,6.186,18,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 15 2025,2025-01-15,6.116,28,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 16 2025,2025-01-16,6.206,22,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 17 2025,2025-01-17,6.062,29,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 18 2025,2025-01-18,6.055,29,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 19 2025,2025-01-19,6.293,43,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 20 2025,2025-01-20,6.102,23,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 21 2025,2025-01-21,6.196,22,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 22 2025,2025-01-22,6.213,27,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 23 2025,2025-01-23,6.181,27,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 24 2025,2025-01-24,6.135,39,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 25 2025,2025-01-25,6.324,36,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 26 2025,2025-01-26,6.748,22,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 27 2025,2025-01-27,6.422,23,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 28 2025,2025-01-28,6.549,18,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 29 2025,2025-01-29,6.781,20,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 30 2025,2025-01-30,7.081,22,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Jan 31 2025,2025-01-31,8.119,16,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 01 2025,2025-02-01,6.682,43,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 02 2025,2025-02-02,7.079,38,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 03 2025,2025-02-03,6.923,32,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
Feb 04 2025,2025-02-04,6.806,37,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Field-Tested,1,1,1
